lowlevel.silence_rate_20dB.mean,lowlevel.silence_rate_20dB.stdev,lowlevel.silence_rate_30dB.mean,lowlevel.silence_rate_30dB.stdev,lowlevel.silence_rate_60dB.mean,lowlevel.silence_rate_60dB.stdev,lowlevel.spectral_flux.mean,lowlevel.spectral_flux.stdev,lowlevel.spectral_rms.mean,lowlevel.spectral_rms.stdev,metadata.audio_properties.replay_gain.mean,metadata.audio_properties.replay_gain.stdev,lowlevel.gfcc.mean.0,lowlevel.gfcc.mean.1,lowlevel.gfcc.mean.2,lowlevel.gfcc.mean.3,lowlevel.gfcc.mean.4,lowlevel.gfcc.mean.5,lowlevel.gfcc.mean.6,lowlevel.gfcc.mean.7,lowlevel.gfcc.mean.8,lowlevel.gfcc.mean.9,lowlevel.gfcc.mean.10,lowlevel.gfcc.mean.11,lowlevel.gfcc.mean.12,lowlevel.gfcc.stdev.0,lowlevel.gfcc.stdev.1,lowlevel.gfcc.stdev.2,lowlevel.gfcc.stdev.3,lowlevel.gfcc.stdev.4,lowlevel.gfcc.stdev.5,lowlevel.gfcc.stdev.6,lowlevel.gfcc.stdev.7,lowlevel.gfcc.stdev.8,lowlevel.gfcc.stdev.9,lowlevel.gfcc.stdev.10,lowlevel.gfcc.stdev.11,lowlevel.gfcc.stdev.12,lowlevel.melbands.mean.0,lowlevel.melbands.mean.1,lowlevel.melbands.mean.2,lowlevel.melbands.mean.3,lowlevel.melbands.mean.4,lowlevel.melbands.mean.5,lowlevel.melbands.mean.6,lowlevel.melbands.mean.7,lowlevel.melbands.mean.8,lowlevel.melbands.mean.9,lowlevel.melbands.mean.10,lowlevel.melbands.mean.11,lowlevel.melbands.mean.12,lowlevel.melbands.mean.13,lowlevel.melbands.mean.14,lowlevel.melbands.mean.15,lowlevel.melbands.mean.16,lowlevel.melbands.mean.17,lowlevel.melbands.mean.18,lowlevel.melbands.mean.19,lowlevel.melbands.mean.20,lowlevel.melbands.mean.21,lowlevel.melbands.mean.22,lowlevel.melbands.mean.23,lowlevel.melbands.mean.24,lowlevel.melbands.mean.25,lowlevel.melbands.mean.26,lowlevel.melbands.mean.27,lowlevel.melbands.mean.28,lowlevel.melbands.mean.29,lowlevel.melbands.mean.30,lowlevel.melbands.mean.31,lowlevel.melbands.mean.32,lowlevel.melbands.mean.33,lowlevel.melbands.mean.34,lowlevel.melbands.mean.35,lowlevel.melbands.mean.36,lowlevel.melbands.mean.37,lowlevel.melbands.mean.38,lowlevel.melbands.mean.39,lowlevel.melbands.stdev.0,lowlevel.melbands.stdev.1,lowlevel.melbands.stdev.2,lowlevel.melbands.stdev.3,lowlevel.melbands.stdev.4,lowlevel.melbands.stdev.5,lowlevel.melbands.stdev.6,lowlevel.melbands.stdev.7,lowlevel.melbands.stdev.8,lowlevel.melbands.stdev.9,lowlevel.melbands.stdev.10,lowlevel.melbands.stdev.11,lowlevel.melbands.stdev.12,lowlevel.melbands.stdev.13,lowlevel.melbands.stdev.14,lowlevel.melbands.stdev.15,lowlevel.melbands.stdev.16,lowlevel.melbands.stdev.17,lowlevel.melbands.stdev.18,lowlevel.melbands.stdev.19,lowlevel.melbands.stdev.20,lowlevel.melbands.stdev.21,lowlevel.melbands.stdev.22,lowlevel.melbands.stdev.23,lowlevel.melbands.stdev.24,lowlevel.melbands.stdev.25,lowlevel.melbands.stdev.26,lowlevel.melbands.stdev.27,lowlevel.melbands.stdev.28,lowlevel.melbands.stdev.29,lowlevel.melbands.stdev.30,lowlevel.melbands.stdev.31,lowlevel.melbands.stdev.32,lowlevel.melbands.stdev.33,lowlevel.melbands.stdev.34,lowlevel.melbands.stdev.35,lowlevel.melbands.stdev.36,lowlevel.melbands.stdev.37,lowlevel.melbands.stdev.38,lowlevel.melbands.stdev.39,lowlevel.mfcc.mean.0,lowlevel.mfcc.mean.1,lowlevel.mfcc.mean.2,lowlevel.mfcc.mean.3,lowlevel.mfcc.mean.4,lowlevel.mfcc.mean.5,lowlevel.mfcc.mean.6,lowlevel.mfcc.mean.7,lowlevel.mfcc.mean.8,lowlevel.mfcc.mean.9,lowlevel.mfcc.mean.10,lowlevel.mfcc.mean.11,lowlevel.mfcc.mean.12,lowlevel.mfcc.stdev.0,lowlevel.mfcc.stdev.1,lowlevel.mfcc.stdev.2,lowlevel.mfcc.stdev.3,lowlevel.mfcc.stdev.4,lowlevel.mfcc.stdev.5,lowlevel.mfcc.stdev.6,lowlevel.mfcc.stdev.7,lowlevel.mfcc.stdev.8,lowlevel.mfcc.stdev.9,lowlevel.mfcc.stdev.10,lowlevel.mfcc.stdev.11,lowlevel.mfcc.stdev.12,lowlevel.spectral_contrast_valleys.mean.0,lowlevel.spectral_contrast_valleys.mean.1,lowlevel.spectral_contrast_valleys.mean.2,lowlevel.spectral_contrast_valleys.mean.3,lowlevel.spectral_contrast_valleys.mean.4,lowlevel.spectral_contrast_valleys.mean.5,lowlevel.spectral_contrast_valleys.stdev.0,lowlevel.spectral_contrast_valleys.stdev.1,lowlevel.spectral_contrast_valleys.stdev.2,lowlevel.spectral_contrast_valleys.stdev.3,lowlevel.spectral_contrast_valleys.stdev.4,lowlevel.spectral_contrast_valleys.stdev.5,arousal.arousal,valence.valence
1,0,0.784090936,0.41145137,0.015151516,0.12215554,0.027462285,0.011036534,0.001417381,0.00054944,4.005153656,0,-164.3321,108.70276,-154.15805,4.778625,-87.74585,-11.128292,-35.953136,-15.881216,-32.53809,-9.662014,-8.810287,4.818031,-0.58450097,110.70554,35.412094,21.926685,16.341509,14.810596,16.453985,10.889871,9.006813,9.723305,7.660657,7.7340436,7.4038057,8.159525,2.1295E-06,2.51472E-06,1.71687E-05,9.18668E-05,0.000216353,0.000109447,2.71339E-05,2.91054E-05,1.60997E-05,2.05513E-05,1.48694E-05,2.53106E-05,2.19693E-05,1.73425E-05,5.85463E-06,3.12914E-06,2.64158E-06,1.74829E-06,1.70434E-06,7.75143E-07,6.49867E-07,7.74865E-07,5.72156E-07,1.17569E-06,6.79429E-07,4.47656E-07,2.20732E-07,3.73157E-07,3.08807E-07,2.51657E-07,2.81971E-07,9.63616E-08,1.38898E-07,6.48969E-08,3.89847E-08,4.60923E-08,9.39135E-08,2.95077E-08,6.10411E-09,3.98412E-09,3.88774E-06,2.26807E-06,2.57689E-05,0.000194212,0.000308109,0.000209526,3.31548E-05,3.95306E-05,1.68025E-05,2.55809E-05,1.52279E-05,3.71953E-05,2.42205E-05,2.46393E-05,6.29712E-06,3.71738E-06,3.83265E-06,2.4158E-06,3.65354E-06,8.71679E-07,1.10521E-06,1.23047E-06,6.39313E-07,1.54277E-06,8.149E-07,6.89631E-07,2.08164E-07,4.19366E-07,3.73469E-07,3.59302E-07,3.76165E-07,1.23486E-07,3.685E-07,1.01508E-07,6.9327E-08,1.19044E-07,3.9146E-07,1.32275E-07,1.40246E-08,9.12835E-09,-786.8523,140.86523,-24.257822,7.8983793,-35.209724,-4.805832,-10.8758745,-6.273562,-18.39049,-15.320126,-15.934651,-5.111116,-11.040771,66.77497,31.394733,17.4559,16.004087,10.318999,9.718554,9.69793,9.848177,8.398876,8.274035,7.9807014,9.0747795,7.9449477,-7.0686073,-6.499613,-6.7705646,-7.969451,-8.604994,-10.477984,1.2383507,1.2912128,1.2691115,1.1303513,1.1089674,0.8883191,0.394888706,0.051937345
1,0,1,0,0.018939395,0.136310592,0.002755461,0.000556812,0.000134712,2.74532E-05,26.50772858,0,-371.7456,65.7598,-90.56012,58.29263,-45.321667,-18.936445,-11.836001,-2.2786732,-27.369255,6.264439,-18.859312,-18.621943,15.85702,84.852325,26.014639,12.114504,11.4591,7.286065,7.5935,6.43219,5.6046414,7.556651,5.395352,5.586231,5.808159,5.4857836,9.41669E-07,1.42845E-06,9.55184E-07,7.49825E-07,4.71205E-07,2.30088E-07,7.40541E-08,4.81389E-08,3.7112E-08,3.44817E-08,3.10571E-08,2.13977E-08,1.31816E-08,6.82368E-09,3.83295E-09,1.83442E-09,1.47441E-09,1.40502E-08,2.24548E-08,2.10847E-08,1.31712E-08,9.23419E-10,9.96465E-10,7.92278E-09,2.51055E-08,1.94887E-08,1.0989E-08,2.78482E-08,7.29622E-08,6.3941E-08,1.47983E-08,1.70009E-09,3.52745E-10,2.05243E-10,1.22057E-10,1.67364E-10,5.42057E-10,8.52178E-10,4.95573E-10,1.40561E-10,7.23953E-07,1.01991E-06,6.98647E-07,6.54677E-07,3.71737E-07,2.20543E-07,5.19603E-08,3.2686E-08,2.23946E-08,2.13001E-08,1.925E-08,1.17123E-08,7.2476E-09,3.76183E-09,1.84713E-09,9.26974E-10,7.14383E-10,7.4347E-09,1.15722E-08,1.28808E-08,7.63659E-09,5.71607E-10,4.95644E-10,3.80174E-09,1.54535E-08,1.12353E-08,5.33877E-09,9.89531E-09,2.48342E-08,2.22522E-08,5.92993E-09,7.06827E-10,1.43447E-10,8.79228E-11,7.06993E-11,5.38348E-11,1.61828E-10,2.44106E-10,1.44311E-10,5.37409E-11,-1018.90295,99.39809,11.753468,67.01436,-7.7750616,0.61888236,20.94521,-24.832256,21.708603,8.432223,-21.297522,-5.1999044,-10.4868555,35.050278,14.788592,5.9142027,10.176462,5.9829135,5.5072403,6.216209,6.5285316,6.088375,5.29051,6.069384,5.0231056,5.3041363,-7.9944515,-9.294085,-10.049313,-10.540624,-10.451028,-12.017919,1.1381027,0.95846224,0.89393324,0.8314352,0.8829385,0.5298133,-0.642209398,0.281121187
0.99253732,0.086063884,0.824626863,0.380285919,0.014925373,0.121253967,0.035984822,0.044938479,0.001243002,0.001376829,-1.495956421,0,-233.71628,154.92323,-128.67725,3.5240073,-42.44976,-24.303528,-20.596292,4.3855505,-25.50419,13.435975,-12.97745,-4.0041976,0.92927736,113.45268,44.256626,30.092937,13.425911,11.394393,19.064184,10.316824,12.809362,9.034688,8.876577,6.9534206,8.388915,7.1966305,2.90116E-05,0.000046093,0.000103955,0.000270924,0.000173556,0.000143295,0.000100947,5.31832E-05,3.74111E-05,2.53772E-05,1.43323E-05,7.43943E-06,5.72234E-06,4.82472E-06,5.00891E-06,3.42961E-06,1.75948E-06,1.65323E-06,1.63018E-06,1.21605E-06,7.80309E-07,6.16072E-07,4.78667E-07,4.43999E-07,4.36452E-07,2.89085E-07,2.30335E-07,2.01063E-07,1.7509E-07,1.23373E-07,5.9974E-08,1.30075E-09,5.13959E-10,5.19032E-10,4.75833E-10,3.72499E-10,3.73116E-10,3.95709E-10,4.15552E-10,4.05608E-10,4.56821E-05,0.000140149,0.000318289,0.001037455,0.000644013,0.000511027,0.000312197,0.000156165,0.000105337,7.09218E-05,4.26323E-05,1.66676E-05,1.31419E-05,1.2047E-05,2.34375E-05,1.3321E-05,3.7615E-06,4.88661E-06,6.74987E-06,3.03375E-06,1.55553E-06,1.65225E-06,1.28268E-06,1.28692E-06,1.31023E-06,8.00085E-07,6.28632E-07,5.91529E-07,5.60792E-07,3.05957E-07,1.24139E-07,2.38084E-09,9.04401E-10,9.31232E-10,9.40543E-10,7.94214E-10,7.87968E-10,8.48464E-10,9.76596E-10,9.20405E-10,-876.5325,202.27548,-33.922794,33.229237,-11.138168,-13.837779,8.732356,-18.029348,6.039301,1.3649225,-5.0080886,8.343426,-5.185561,85.80821,37.168533,27.949697,16.62417,9.355617,9.173438,8.923063,12.182433,6.870777,7.357602,8.439918,6.002831,7.771367,-6.511882,-6.5527544,-7.5762787,-8.292465,-9.2123165,-12.025503,1.3633518,1.4582794,1.3321987,1.3038689,1.2806021,0.7100467,0.173948887,-0.441055235
1,0,0.958333313,0.199825674,0.015151516,0.12215554,0.023119953,0.011545793,0.00098806,0.000401675,1.404659271,0,-158.81801,-4.9185486,-155.00278,45.014153,-75.05318,-19.10662,-31.14018,9.192573,-36.380287,5.4550595,-20.531473,-3.3706706,-15.669325,111.05596,23.877628,24.78237,13.082897,12.04677,11.598959,10.668006,8.900661,11.147225,9.48167,8.032335,7.8876104,7.3388906,2.79764E-07,9.498E-07,1.8381E-06,2.94902E-06,2.54976E-06,1.94099E-06,2.45213E-06,3.1775E-06,3.11523E-06,2.72344E-06,1.46851E-06,8.7443E-07,1.49588E-06,1.33505E-06,7.89078E-07,8.39936E-07,8.13344E-07,6.23465E-07,7.36688E-07,1.77755E-06,4.22524E-06,1.13438E-05,1.46993E-05,4.64456E-06,4.08218E-06,7.76172E-06,9.53147E-06,6.95144E-06,6.1736E-06,3.85191E-06,1.53948E-06,7.75438E-07,4.46348E-07,2.61091E-07,2.08006E-07,1.55214E-07,9.44922E-08,7.53568E-08,8.18483E-08,5.26332E-08,2.38039E-07,6.85961E-07,1.37212E-06,2.38551E-06,2.19567E-06,1.77235E-06,2.15615E-06,2.96502E-06,3.34211E-06,4.00065E-06,1.53021E-06,1.0211E-06,2.89175E-06,2.82114E-06,6.86334E-07,7.4639E-07,7.23069E-07,5.88329E-07,8.11539E-07,4.22698E-06,0.000009096,3.13808E-05,4.8331E-05,1.52032E-05,3.75872E-06,7.33447E-06,1.00615E-05,1.05763E-05,7.429E-06,7.82077E-06,1.47187E-06,8.38646E-07,5.61807E-07,2.91393E-07,2.57821E-07,1.75884E-07,1.06853E-07,9.23928E-08,1.30486E-07,7.18142E-08,-781.6491,29.402822,-34.87091,44.24425,-27.64146,-15.31902,-0.31718013,-8.676646,-5.7267528,-0.38103664,-5.9780235,0.37755,-3.8485377,66.44721,14.907341,18.514887,13.020461,12.28408,10.84686,10.90132,11.814583,10.087223,8.302482,7.7575645,8.563643,7.1425376,-7.9394245,-7.479837,-8.085998,-8.134742,-7.4002495,-9.2237,1.1183507,1.1959839,1.125504,1.1345423,1.23962,0.92594,0.319043693,0.943940643
0.99242425,0.086708248,0.409090906,0.491666287,0.015151516,0.12215554,0.050590385,0.030004896,0.002349739,0.001321984,-1.489284515,0,-102.826454,93.64676,-93.0237,33.58068,-69.77602,0.46337625,-50.563972,-7.458047,-33.500507,-0.62022865,-20.717686,2.7034013,-11.20882,114.674545,36.40693,21.285017,12.319337,11.710419,11.273251,9.259117,8.276997,10.14234,6.7516146,7.485435,6.768692,6.19311,7.96167E-05,0.000223542,0.000482411,0.00064015,0.000532294,0.000265574,7.6323E-05,3.99472E-05,2.70364E-05,8.52817E-06,5.40254E-06,4.69959E-06,6.4852E-06,4.7474E-06,2.62458E-06,2.01133E-06,1.80319E-06,1.58836E-06,1.63251E-06,1.95354E-06,1.91295E-06,1.22947E-06,9.48518E-07,7.75032E-07,4.86871E-07,5.07107E-07,5.97144E-07,3.92621E-07,5.86582E-07,3.99185E-07,3.42586E-07,3.16993E-07,1.96389E-07,2.00827E-07,1.22438E-07,1.16319E-07,7.90175E-08,5.60416E-08,5.9288E-08,3.52541E-08,0.000218813,0.000473439,0.000713941,0.000979875,0.000839289,0.000437823,0.000103224,5.16955E-05,3.26495E-05,8.46584E-06,4.6033E-06,3.71004E-06,7.24537E-06,5.62994E-06,2.36821E-06,1.54121E-06,1.31289E-06,1.55361E-06,1.87927E-06,5.8556E-06,5.41936E-06,1.3991E-06,1.19674E-06,9.30425E-07,4.19134E-07,4.41171E-07,6.01781E-07,3.18216E-07,6.28664E-07,4.47594E-07,3.14389E-07,2.59487E-07,1.76226E-07,1.72978E-07,9.64029E-08,1.02212E-07,5.84511E-08,4.01489E-08,5.30322E-08,2.1799E-08,-744.4073,125.12898,22.979895,29.054409,-0.5229563,4.375201,-9.496284,-8.757067,-10.3501005,-11.01197,-10.764666,-4.5351686,-4.3939767,69.45189,28.396425,18.104517,12.164969,9.671106,9.453865,8.59131,8.557986,7.469116,7.3728466,7.348921,7.0479436,6.1792336,-5.6248655,-6.3083887,-7.198372,-7.7462916,-8.281688,-9.215276,1.4884107,1.3615693,1.1585429,1.0944864,1.0926068,0.83723724,0.408079143,0.223413026
1,0,1,0,0.958333313,0.199825972,0.00078695,0.000233462,3.91652E-05,1.09771E-05,38.61536789,0,-499.625,23.092518,-44.068153,27.62127,-30.88678,12.419955,-21.530304,2.5680702,-12.285731,3.3785167,-15.822848,0.019717816,-3.256481,71.76013,21.553473,11.041207,10.659971,6.6190057,5.7623277,6.182267,6.793832,7.2554755,6.661614,10.333368,4.9752283,9.5128765,2.3239E-07,1.20744E-07,5.44965E-08,1.97959E-08,1.01071E-08,5.62203E-09,3.6426E-09,2.37848E-09,1.84832E-09,1.4111E-09,1.11958E-09,9.24957E-10,7.37218E-10,6.09665E-10,5.50767E-10,4.6654E-10,3.95134E-10,3.4406E-10,3.12344E-10,3.34968E-09,7.86647E-10,2.41431E-10,2.12512E-10,2.0027E-10,1.85187E-10,1.72733E-10,1.62522E-10,1.54266E-10,1.4878E-10,3.29673E-09,2.19338E-09,1.35333E-10,1.33226E-10,1.31683E-10,1.31187E-10,1.31512E-10,1.27897E-10,1.25278E-10,1.19233E-10,1.16639E-10,1.87635E-07,9.91491E-08,4.53803E-08,1.29108E-08,6.95904E-09,3.74434E-09,2.40003E-09,1.47501E-09,1.04736E-09,8.67544E-10,6.59333E-10,4.90285E-10,3.77956E-10,3.0937E-10,2.9243E-10,2.41952E-10,1.85266E-10,1.69364E-10,1.45033E-10,7.78975E-09,1.329E-09,1.03609E-10,9.18618E-11,8.23367E-11,7.42281E-11,6.80063E-11,5.92306E-11,5.25217E-11,5.05329E-11,1.12213E-08,7.32603E-09,4.56881E-11,4.19085E-11,4.0921E-11,3.92025E-11,3.91771E-11,3.63456E-11,3.55561E-11,3.57369E-11,2.98838E-11,-1166.5879,82.839066,39.77296,27.909637,17.666443,15.955334,6.6278305,4.9722443,11.357582,2.0256996,-0.34251195,4.203537,0.93502903,16.869732,13.669165,8.764297,7.420671,6.1224236,6.8447595,6.025998,6.152684,11.486269,6.025993,6.201241,5.2334814,5.044911,-9.609669,-10.756105,-11.3823395,-11.75856,-12.142074,-12.280063,0.9994001,0.8526973,0.7606786,0.71856886,0.7077895,0.5041517,-0.967023908,0.661995054
1,0,1,0,0.015151516,0.12215554,0.005326542,0.001629208,0.000255371,6.76157E-05,19.98955536,0,-355.14935,121.404816,-95.510994,8.95678,-33.11785,1.6377734,-7.2513533,-3.1670642,-27.828642,2.496476,-5.4262543,4.4023423,0.25572586,89.60844,35.692146,20.124619,23.941795,13.436755,15.682811,11.278688,10.800072,11.983764,7.8935223,9.047727,6.8625093,7.540503,6.90878E-06,2.77105E-06,1.31667E-06,1.50199E-06,1.59208E-06,9.89191E-07,2.78225E-07,1.88091E-07,1.35196E-07,1.79117E-07,2.75734E-07,3.16112E-07,2.27414E-07,1.3208E-07,7.93875E-08,6.72562E-08,4.44899E-08,2.5021E-08,1.36449E-08,1.16191E-08,1.79428E-08,1.19477E-08,1.80723E-08,3.44431E-08,5.00658E-08,4.93782E-08,5.26257E-08,3.52415E-08,3.15311E-08,1.59585E-08,1.02848E-08,3.23198E-09,1.1227E-09,5.19346E-10,2.88584E-10,1.29519E-10,8.61134E-11,8.77732E-11,7.92261E-11,7.7598E-11,4.95979E-06,1.70127E-06,8.74853E-07,1.15064E-06,1.50178E-06,1.05011E-06,1.89391E-07,1.27297E-07,1.01176E-07,1.32795E-07,1.94814E-07,1.87485E-07,1.16898E-07,7.06331E-08,4.54175E-08,3.55501E-08,2.44918E-08,1.31808E-08,9.5711E-09,2.22141E-08,7.04746E-08,2.55649E-08,4.46737E-08,1.07521E-07,1.37193E-07,1.2728E-07,1.43119E-07,1.02044E-07,1.15349E-07,8.45196E-08,5.67342E-08,9.35493E-09,3.54403E-09,1.46148E-09,9.56784E-10,2.1345E-10,8.69263E-11,9.04759E-11,1.00796E-10,1.03377E-10,-1003.4051,167.14195,-0.51429194,21.06553,-3.2663493,9.833001,22.910778,1.1263899,-0.95041776,-1.8138272,-2.869535,-2.910725,-0.50681543,45.372677,31.843515,17.252874,26.263811,16.546349,15.103539,12.771677,9.02038,10.632541,9.06255,8.77248,6.790952,8.015823,-7.509264,-8.601523,-8.70972,-9.942081,-10.860705,-12.460702,1.1798339,1.0196384,1.0202906,0.8985639,1.1027691,0.5688669,-0.802143446,0.958779885
1,0,0.977272749,0.149032384,0.015151516,0.12215554,0.023349771,0.007159316,0.001111042,0.000288816,7.670341492,0,-164.15477,120.278786,-140.88316,5.1476784,-56.672726,4.938711,-29.160051,7.4252834,-18.993502,6.1508813,-19.59299,-2.0441217,-9.990646,107.00399,32.632305,18.479586,9.984326,11.57176,8.432059,8.804248,7.770431,8.173382,7.4615974,7.0835633,5.86387,6.7717323,2.06068E-05,2.0332E-05,2.06693E-05,2.32984E-05,2.50369E-05,1.79561E-05,2.03062E-05,2.69051E-05,2.96734E-05,3.161E-05,2.99356E-05,1.54783E-05,7.63664E-06,5.96936E-06,5.67446E-06,4.43176E-06,4.58218E-06,4.46095E-06,2.65684E-06,1.61507E-06,1.12211E-06,9.73237E-07,5.49698E-07,4.38246E-07,3.83903E-07,3.85993E-07,2.54472E-07,1.58992E-07,1.02932E-07,7.32646E-08,4.84944E-08,3.5098E-08,3.21303E-08,2.26015E-08,1.53616E-08,7.10155E-09,4.82585E-09,3.41151E-09,2.55381E-09,2.30766E-09,1.62763E-05,1.42179E-05,1.78978E-05,1.8121E-05,2.82037E-05,1.54342E-05,2.0437E-05,2.66174E-05,3.37979E-05,3.47299E-05,6.87419E-05,2.73053E-05,1.11347E-05,6.80671E-06,7.05073E-06,5.89578E-06,4.265E-06,4.27859E-06,3.16575E-06,1.63262E-06,1.104E-06,1.0899E-06,4.9779E-07,5.59074E-07,8.2107E-07,1.01099E-06,5.82197E-07,1.50838E-07,1.29363E-07,1.22471E-07,7.29701E-08,4.04795E-08,5.62517E-08,4.15826E-08,1.97666E-08,8.06776E-09,5.83708E-09,2.5115E-09,1.30836E-09,1.08452E-09,-796.3392,159.06488,-29.25885,9.234145,-12.574349,1.467739,-5.213337,-0.49198002,2.7729619,6.4362226,1.1919252,-3.2799997,-1.8201238,64.44357,22.342308,13.45154,8.604504,10.157877,9.346085,8.343892,7.752701,6.9762964,6.201994,6.8934574,7.002841,6.251304,-6.311399,-6.395855,-7.031563,-7.635818,-8.759201,-10.531932,1.2680718,1.3094498,1.2021989,1.1257653,1.0583863,0.7050488,0.279472383,0.16075845
1,0,1,0,0.018939395,0.136310592,0.002729424,0.001251513,0.000169051,7.36005E-05,22.19267654,0,-518.897,190.57648,-190.02176,21.88345,6.5975447,-39.020927,43.05767,21.153831,-7.9771523,6.710748,-0.50082314,1.080964,24.946817,72.50826,34.180298,14.904603,24.984625,10.393249,13.618031,12.876522,12.768079,7.7532725,13.354944,9.992981,6.4626412,9.674336,3.30471E-06,4.32132E-07,2.36131E-08,1.30735E-08,1.4229E-08,4.95108E-08,6.0525E-08,3.77445E-08,2.31881E-08,3.08983E-08,5.7473E-07,2.86412E-06,1.16531E-07,8.94523E-09,4.4364E-09,6.16765E-09,5.88071E-09,1.93174E-08,1.5952E-08,8.85998E-09,2.37453E-08,2.14947E-08,3.80315E-08,1.48977E-08,2.96361E-08,3.12932E-08,3.34944E-08,7.93188E-09,7.91175E-10,1.42775E-09,4.36467E-10,2.08809E-12,2.90248E-14,2.44362E-14,2.08041E-14,1.78535E-14,1.54236E-14,1.34044E-14,1.17156E-14,1.02979E-14,3.07225E-06,4.46183E-07,2.19715E-08,1.29906E-08,1.16141E-08,6.34947E-08,7.07313E-08,4.74213E-08,1.61795E-08,2.5017E-08,9.89688E-07,4.05658E-06,1.89367E-07,8.78817E-09,2.89523E-09,5.44042E-09,4.71477E-09,3.2014E-08,2.6193E-08,1.49019E-08,5.80323E-08,5.5048E-08,1.22303E-07,3.93057E-08,8.98214E-08,9.49814E-08,1.27528E-07,3.34347E-08,2.23693E-09,6.30582E-09,2.21096E-09,6.82219E-12,5.28396E-14,4.47251E-14,3.82196E-14,3.28885E-14,2.84709E-14,2.47835E-14,2.16887E-14,1.90837E-14,-1068.8069,121.88489,-24.284237,17.92945,7.283867,-15.371091,23.72096,26.66072,19.144182,19.36498,1.1408927,-1.7274224,10.419912,34.485943,20.113745,18.354565,20.662651,10.200365,11.599133,10.451033,14.441391,11.995428,7.2616715,9.187517,13.74498,9.755422,-9.804123,-9.6524315,-10.109543,-10.442653,-11.024647,-16.773758,0.8556695,0.91145515,0.8425754,0.7209821,0.6649321,1.1022887,-0.012366035,0.304204452
1,0,1,0,0.053030305,0.224093884,0.004887613,0.004067059,0.000256936,0.000194197,25.03535843,0,-431.36185,48.285503,-39.595894,24.789597,-36.802013,21.594185,-18.272404,19.240963,-14.2338085,14.44485,-5.5429616,10.4408655,-5.8768053,99.79099,31.669065,15.960443,13.974637,14.878015,13.344127,14.294949,12.511888,9.533167,9.945526,7.995381,8.3035555,7.6266365,1.63734E-05,2.35975E-06,2.26525E-07,2.4102E-07,3.51155E-07,4.59785E-07,5.34401E-07,1.91294E-07,8.22532E-08,4.59123E-08,3.95537E-08,3.50653E-08,3.21355E-08,1.9246E-08,9.61531E-09,6.09196E-09,3.8709E-09,2.69509E-09,2.29093E-09,2.5261E-09,3.82977E-09,4.51417E-09,2.75543E-09,1.89681E-09,1.55912E-09,1.25471E-09,1.23935E-09,1.07994E-09,1.14398E-09,1.00865E-09,1.12725E-09,1.06187E-09,9.8256E-10,1.00046E-09,1.10937E-09,1.02614E-09,1.08921E-09,1.17622E-09,1.2303E-09,1.2366E-09,2.63589E-05,3.37387E-06,5.93002E-07,6.50348E-07,1.432E-06,2.96461E-06,4.21556E-06,1.41092E-06,5.6786E-07,1.72432E-07,1.60869E-07,1.43185E-07,1.18079E-07,6.63598E-08,3.71389E-08,3.07583E-08,1.13308E-08,6.59367E-09,6.96196E-09,9.44235E-09,2.81531E-08,3.50916E-08,1.22109E-08,5.70138E-09,4.28605E-09,2.74361E-09,2.69751E-09,2.75128E-09,3.33143E-09,2.57363E-09,3.50482E-09,3.46188E-09,3.18125E-09,3.15451E-09,3.53236E-09,2.92692E-09,3.17356E-09,3.39373E-09,3.6003E-09,3.41933E-09,-1097.3446,105.105034,47.879517,24.769608,14.890841,12.183946,15.172345,10.852378,8.750157,7.6812015,8.543375,8.860719,9.115579,65.99025,26.145275,15.858756,12.784306,8.591985,11.004691,12.051796,10.20344,8.69138,9.869726,9.050048,8.3337145,8.337372,-9.086776,-9.896535,-10.567844,-11.2585745,-11.618933,-11.835367,1.2548635,1.2740266,1.1446561,0.96513826,0.93721354,0.8239614,-0.810387469,-0.112943116
