lowlevel.silence_rate_60dB.stdev,lowlevel.spectral_contrast_valleys.mean.0,lowlevel.spectral_contrast_valleys.stdev.2,lowlevel.spectral_contrast_valleys.stdev.3,lowlevel.spectral_contrast_valleys.stdev.4,lowlevel.spectral_contrast_valleys.stdev.5,lowlevel.spectral_flux.mean,lowlevel.gfcc.mean.0,lowlevel.spectral_rms.mean,metadata.audio_properties.replay_gain,arousal.arousal,valence.valence
0.12215554,-5.9670963,1.3757764,1.3171353,1.2377753,0.8878017,0.158730462,-35.393913,0.008936302,-9.963383,0.93569662,-0.480626546
0.372678488,-6.9643416,1.5978321,1.5271289,1.4766504,0.7716859,0.032614339,-260.703,0.001094254,-1.2998962,0.211871393,-0.577906018
0,-7.295579,1.2038746,1.1264045,1.1422775,0.8492736,0.007400148,-267.0192,0.000353183,20.056332,-0.647155812,0.757625721
0,-7.8207273,0.88626677,0.92046136,0.91752464,0.57966244,0.00781083,-258.86118,0.00034927,11.969044,-0.365210223,0.492168178
0.12215554,-6.681305,1.2679532,1.2123045,1.1920428,0.96258944,0.084208548,-93.47759,0.010092777,-10.912516,0.952184666,-0.988458368
0.499770075,-6.5846543,1.2398751,1.1660371,1.1198363,0.83401376,0.03681485,-102.74766,0.001903956,0.8639755,0.612530915,-0.777411377
0.286504537,-8.4931755,1.1451473,1.1537333,1.3101838,1.1134892,0.015828108,-295.0379,0.000724888,1.1266212,0.434460016,0.338829349
0,-9.961753,0.8079344,0.75706065,0.77235407,0.56431234,0.000591507,-473.07913,2.7783E-05,42.93131,-0.986809563,0.665292663
0.12215554,-4.3691006,1.3442669,1.2514598,1.3199811,0.9845979,0.147221476,74.31181,0.007576939,-8.036686,0.973619126,-0.981863149
0.282012552,-7.7394967,1.1042689,1.0452231,1.1130391,0.7244653,0.017147651,-241.48074,0.000648766,-3.1040611,-0.368507832,0.520197857
0.394794315,-6.170828,1.0979767,0.9743179,0.9450939,0.69473416,0.031513758,-190.70909,0.001493703,12.769665,-0.16075845,0.253091509
0.199825674,-7.9394245,1.125504,1.1345423,1.23962,0.92594,0.023119953,-158.81801,0.00098806,1.4046593,0.319043693,0.943940643
0.215601116,-8.367728,1.1959312,1.1699948,1.2187475,0.91357934,0.009797895,-289.77176,0.000441557,6.6068077,-0.173948887,0.210222589
0.492351055,-7.064091,1.3194423,1.2770784,1.4359326,0.9658281,0.052656215,-127.24896,0.002199773,-4.6314697,0.538334707,-0.825226711
0.428549409,-8.173325,1.3347818,1.3276824,1.3746014,1.3411489,0.029991383,-197.16362,0.001164943,0.8741417,0.61417972,-0.104699093
0.423903346,-6.9479136,1.1424264,1.0583522,0.9619831,0.8522168,0.022577973,-221.6049,0.001424587,2.9441643,-0.025556472,-0.180544106
0.258437842,-7.2787685,1.0997429,1.0630023,0.9480661,0.6978111,0.020225881,-264.02734,0.000854308,17.95554,-0.54987634,0.877988458
0.136310592,-5.307655,1.2074579,1.1368364,1.1045866,0.8905786,0.053997438,-63.928562,0.002671044,0.8280525,0.386644683,-0.368507832
0,-7.660171,1.2627236,1.2240303,1.187204,0.8369249,0.006766053,-265.38742,0.000318239,17.113625,-0.211871393,0.474031327
0.13631089,-6.982292,1.2076517,1.0674136,0.92191845,0.6278425,0.019284166,-235.31213,0.000948269,12.642204,-0.127782358,0.239901072
0,-9.415538,0.890359,0.8405794,0.9144451,0.6551454,0.001729016,-369.42053,7.98445E-05,26.893726,-0.886232481,0.723000824
0,-7.9472804,1.1938009,1.1684251,1.1980271,0.7442456,0.01473701,-231.47766,0.000573071,3.257431,-0.078318219,0.703215169
0,-9.497626,1.0882277,1.0278038,1.0018287,0.73381895,0.005662296,-323.99826,0.000243875,17.298702,-0.282769992,0.234954658
0,-8.329666,0.61074257,0.48919708,0.48897192,0.31591097,0.007565153,-582.2184,0.000353705,32.17813,-0.938994229,0.256389118
0.181462616,-6.3903575,1.1928635,1.1341343,1.0204626,0.6977644,0.023922253,-197.25797,0.001128382,7.472084,0.104699093,-0.348722176
0.433012694,-6.5713162,1.0962436,0.9399282,0.8715416,0.68264395,0.021430254,-268.92935,0.00153006,10.43681,-0.314097279,-0.28936521
0.468656689,-6.32106,1.1157955,1.0382617,0.9780094,0.7984899,0.055793401,-204.67885,0.00255518,13.914494,-0.124484749,-0.249793899
0.400567114,-11.11055,1.2356098,1.4689902,1.9682618,1.7426177,0.036425449,-301.49255,0.001249405,-7.373102,0.136026381,0.175597692
0.381407559,-7.2377515,1.3046087,1.3288457,1.3141679,0.91970915,0.020092025,-178.37708,0.001278422,1.2613297,0.5713108,-0.340478153
0,-9.111839,0.7521312,0.7288226,0.7618799,0.51826346,0.002834415,-475.1141,0.000124369,35.28142,-0.947238252,0.516900247
0,-11.066056,0.6637055,0.68913144,0.7562747,0.34267,0.001183074,-550.14307,6.50855E-05,32.06747,-0.965375103,0.858202803
0,-8.659063,1.074812,1.0032418,1.052064,0.2861445,0.003517833,-330.93875,0.000437244,23.762154,-0.630667766,-0.126133553
0.294296741,-7.56873,0.5287023,0.50797087,0.54750043,0.37554446,0.018527655,-227.20584,0.000690677,-3.7124119,-0.368507832,0.520197857
0,-7.9944515,0.89393324,0.8314352,0.8829385,0.5298133,0.002755461,-371.7456,0.000134712,26.507729,-0.642209398,0.281121187
0,-7.2989426,0.96770185,0.8311144,0.80667794,0.60282046,0.008090272,-344.6459,0.00038379,22.504398,-0.80708986,0.017312448
0,-8.763703,1.0157249,1.0594425,1.1231321,0.7845406,0.0061451,-272.98267,0.000247723,12.1763,-0.492168178,0.765869744
,,,,,,,,,,,
0.160661355,-7.00093,1.056328,0.99395394,0.9288112,0.65897447,0.016872499,-254.62465,0.000951197,9.691734,-0.107996702,0.44270404
0.3431741,-5.8343115,1.2719057,1.1686873,1.0992638,0.8313178,0.04966864,-85.54189,0.002320919,-0.40896225,0.74278648,0.046990932
0.488357723,-6.590865,1.9844162,1.5938256,1.3597357,1.6523947,0.067175478,-249.23776,0.002218742,-7.448641,0.843363561,-0.409727947
0.483882904,-6.3338532,1.6534036,1.5613507,1.5662886,0.49361703,0.064956948,-216.72742,0.002136099,-6.9670506,0.739488871,-0.719703215
0.14903231,-5.7614217,1.3362736,1.3058878,1.142645,0.71662605,0.068748668,-81.63291,0.003274258,-2.5408344,0.653751031,-0.864798021
0.377068847,-6.7142777,1.3638136,1.3307797,1.3220167,0.6195532,0.034568828,-254.96802,0.001176988,-1.5094929,0.33223413,-0.823577906
0,-8.324857,1.1881413,1.1326514,1.0910811,0.7580594,0.003910835,-329.48987,0.000194512,23.042404,-0.655399835,-0.111294312
0,-7.2049794,1.3873037,1.3311298,1.2404001,0.72898525,0.01961039,-203.50038,0.000886661,6.3415337,0.220115416,0.465787304
0.20755145,-8.269548,1.1885519,1.1702079,1.2006494,0.9320459,0.008614791,-296.42288,0.000422539,7.052784,-0.01071723,0.340478153
0.12215554,-4.737469,1.2602476,1.0734648,1.0320684,0.8126843,0.101226591,-46.30194,0.004438286,1.2891884,0.840065952,-0.869744435
0.287479907,-8.532046,1.0171534,1.0460957,1.1741496,1.0708317,0.016715473,-288.193,0.000769529,0.24900627,-0.231657049,-0.152514427
0.230675116,-8.525085,1.3766676,1.3076571,1.5235515,0.7484382,0.023427244,-219.24594,0.000936842,2.4740295,0.345424567,-0.629018961
0.381029129,-5.427195,0.9553352,1.1203253,1.0483998,0.77551675,0.085611381,-38.3252,0.002872623,-8.332647,0.937345425,-0.798845837
,,,,,,,,,,,
0.375957847,-6.878797,1.4415122,1.3544606,1.3200003,0.9431841,0.03391799,-194.82059,0.001170443,-1.1302986,0.48557296,-0.447650453
0.122383729,-9.660022,0.9433306,1.3047731,1.1248125,0.5933629,0.01094138,-338.23993,0.000391909,6.284481,0.048639736,0.58944765
0.276385695,-5.7494073,1.2944579,1.2310843,1.2537069,0.97328347,0.082484007,-35.035374,0.003802053,-5.6654224,0.769167354,-0.454245672
0,-7.1708755,1.3753793,1.3200113,1.2468379,0.8055379,0.013546498,-227.87509,0.000636799,7.2546234,-0.261335532,-0.198680956
0.380285919,-6.511882,1.3321987,1.3038689,1.2806021,0.7100467,0.035984822,-233.71628,0.001243002,-1.4959564,0.173948887,-0.441055235
0,-7.5599623,1.0745051,1.0461127,0.9810099,0.68163663,0.006212963,-308.9123,0.000351235,21.555012,-0.686727123,-0.11788953
0.42059505,-6.958941,1.4397889,1.3852496,1.3392676,0.983289,0.037408847,-203.00293,0.001307868,-1.424181,0.134377576,-0.569661995
0.414041549,-6.5804667,1.1980604,1.0244783,0.96137124,0.6888775,0.028248919,-246.21217,0.001455268,14.083672,-0.305853256,0.46084089
0.122383729,-9.95924,0.8835343,1.1941452,1.0961161,0.54554677,0.007001555,-390.65622,0.000248158,10.7012825,-0.366859027,0.59274526
0,-10.1735735,1.0474068,0.978193,0.94732094,0.6799302,0.002838904,-393.04483,0.000122317,23.254738,-0.282769992,0.234954658
0.086384274,-6.6325536,1.3197745,1.2312027,1.2231312,0.7693242,0.0150471,-210.44829,0.00070595,8.765278,0.261335532,-0.088211047
0.136310592,-6.1925545,1.367357,1.3445817,1.2780964,0.8726059,0.089285053,-9.636186,0.004871061,-7.9571095,0.8928277,-0.774113768
0.377068847,-6.6768694,1.3403733,1.3368117,1.3133649,0.7196644,0.034894381,-244.04514,0.001192294,-1.51017,0.577906018,-0.732893652
0.49479273,-8.774972,1.2434843,1.5984476,1.6075289,1.4109595,0.033589866,-193.22473,0.001640207,0.35017204,0.681780709,-0.500412201
0.375957847,-6.835471,1.4626522,1.4173983,1.3811724,0.614883,0.033306055,-241.08803,0.001129062,-1.1086597,-0.238252267,-0.373454246
0.326373577,-7.394485,0.985749,0.92198414,0.8566587,0.563817,0.026709137,-324.30115,0.001182419,21.11512,-0.772464963,0.009068425
0.393661022,-7.792766,1.5954704,1.537243,1.4111184,1.054427,0.032368876,-153.92543,0.00128373,3.6999092,0.39653751,0.526793075
0.400566667,-6.6414886,1.1204913,1.1356872,1.2245117,1.0730045,0.055544008,-21.65811,0.002542664,0.17830849,0.907666941,-0.757625721
0,-7.724387,1.228095,1.1532474,1.1851356,0.7528874,0.01150622,-272.05832,0.000466029,4.024578,-0.746084089,0.971970322
0,-7.366775,1.089399,0.9504982,0.97378296,0.6939283,0.006763201,-341.71225,0.000388075,18.08831,-0.497114592,0.368507832
0,-8.271756,1.262429,1.1868151,1.1695284,0.760185,0.005988457,-291.7881,0.000265512,17.516537,-0.205276175,0.755976917
0.439377427,-10.444985,1.8279074,1.8111538,1.6221699,1.0757997,0.031103019,-270.36624,0.001215903,-2.6926746,0.830173124,-0.093157461
0.38844794,-6.625765,1.428828,1.3767283,1.3386902,0.73829997,0.036001023,-212.1967,0.001233456,-1.1734982,-0.271228359,-0.446001649
0,-8.196094,1.2068484,1.0830959,1.1643473,0.6599381,0.009175431,-313.9291,0.000350288,4.1186867,-0.220115416,0.993404782
0.48508504,-6.826183,1.3596241,1.5774711,1.4778045,0.9058052,0.033652354,-223.77184,0.001528373,1.5145912,0.343775763,0.197032152
0.317368448,-4.3735876,1.8478668,1.7690971,1.8771108,1.3566747,0.174897656,-150.3957,0.009130967,-10.542427,0.594394064,-0.406430338
0,-7.002584,1.3755274,1.1590145,1.1184306,0.8063443,0.010676729,-254.53548,0.00063154,14.0689125,-0.276174773,-0.305853256
0.4877837,-6.2699723,1.2847973,1.348415,1.3777925,1.0660682,0.046527304,-112.76779,0.001704652,-3.2088318,0.760923331,-0.734542457
0.499985397,-7.4182453,1.568074,1.4910662,1.6753395,0.46919316,0.046298243,-177.72272,0.001843492,-3.51993,0.63231657,-0.787304204
0,-7.663687,1.1943172,1.1934772,1.2168303,0.79656017,0.006122005,-269.8004,0.000295508,14.799816,-0.41797197,0.907666941
0.270586848,-6.376807,1.2814083,1.2279015,1.1455865,0.78711545,0.045382645,-93.57448,0.002150496,2.507061,0.863149217,-0.891178895
0.372678459,-6.742335,1.488955,1.5175446,1.5182666,1.3168449,0.026731148,-186.16187,0.001063341,0.684391,0.690024732,-0.630667766
0.46020034,-6.403249,1.4522356,1.51617,1.5675893,1.1782553,0.037428163,-138.45705,0.001294116,-1.5624199,0.948887057,-0.830173124
0.429757625,-6.908801,1.4425896,1.332771,1.3516288,1.12277,0.03962351,-176.93657,0.001488622,-2.7799206,0.490519373,-0.231657049
0,-7.762149,1.1375779,0.9385689,0.91734684,0.66754085,0.004668541,-324.28558,0.00026266,19.78423,0.015663644,-0.556471558
0,-7.1440945,1.3570343,1.130785,1.1152133,0.7891291,0.009466911,-260.0491,0.000509277,14.20031,-0.319043693,-0.01071723
0,-7.077407,1.185831,1.1445304,1.1323917,0.47517765,0.013692408,-311.82388,0.000549919,8.973709,-0.093157461,-0.44270404
0,-7.0189166,0.6624474,0.6636354,0.6393669,0.53220534,0.012555639,-175.17459,0.000608777,10.261562,-0.079967024,0.083264633
0.385416925,-6.809401,1.4136487,1.3382857,1.3027071,0.9380766,0.035745654,-185.86174,0.001226766,-1.2079544,0.126133553,0.099752679
0.43937695,-7.845406,1.4790208,1.4875581,1.7205778,1.7014072,0.04280065,-203.07436,0.001232142,-2.8465843,0.564715581,-0.361912613
0.388665736,-7.257305,1.8926909,1.5516707,1.275871,1.5374848,0.033666108,-322.2865,0.001111563,-1.4332371,0.155812036,-0.221764221
0.493316323,-6.1743584,1.5999855,1.5399326,1.5170608,1.0653294,0.066764101,-175.83102,0.002310036,-7.2876225,0.676834295,-0.747732894
0.292796344,-7.719341,1.1008352,1.0415725,1.1722623,0.96947145,0.015812028,-258.70346,0.000781372,-0.26245308,0.200329761,-0.134377576
0,-6.7715693,0.9967391,0.9413138,0.9181428,0.75347567,0.011149656,-244.3164,0.000550697,16.282764,-0.516900247,0.455894477
0,-7.8948245,0.85094565,0.82302135,0.7993995,0.6258316,0.005251798,-347.70782,0.000268918,17.161053,-0.193734542,-0.236603462
0.317368656,-5.429721,1.3850511,1.2956978,1.043717,0.8066049,0.129094467,-84.916016,0.005351424,-9.8855915,0.732893652,-0.226710635
0,-8.106491,0.907066,0.88351464,0.91139305,0.5591295,0.011226863,-266.2602,0.000428601,3.0851517,-0.37840066,0.348722176
0,-7.325051,1.0935912,1.026331,0.9877927,0.7262099,0.00808809,-252.64308,0.000376313,16.635918,-0.414674361,-0.022258862
0,-7.533489,1.0864947,0.97450435,1.3214374,0.77557534,0.005397513,-358.5313,0.000269317,21.214363,-0.838417148,-0.122835944
,,,,,,,,,,,
0.483048141,-6.5939713,1.787339,1.4406745,1.2306141,1.3821371,0.04345756,-229.68988,0.001857441,-2.9625988,0.602638087,-0.366859027
0.12215554,-4.4091005,0.8658761,1.1734182,1.213264,0.9450031,0.193628863,-341.464,0.009107479,-5.220392,-0.253091509,-0.58944765
0,-7.504414,0.9338281,0.91032314,0.9370149,0.7179001,0.005074946,-321.9748,0.000237033,23.96899,-0.658697444,0.630667766
0.47883296,-6.273244,1.2686292,1.3539448,1.3768727,1.0545615,0.042512629,-120.31455,0.001489439,-2.0734062,0.493816983,-0.873042045
0,-8.533615,1.0090815,0.9869809,0.9607383,0.7101591,0.003005059,-333.6845,0.00014425,22.753464,-0.079967024,0.083264633
0.453517914,-6.557039,1.4888697,1.4364194,1.2931781,0.75580734,0.034494914,-148.16617,0.001614637,3.3769112,0.558120363,-0.370156636
0,-7.424255,0.6591324,0.61321765,0.62495095,0.4851395,0.012348413,-187.42345,0.000570599,13.345299,-0.228359439,0.620774938
0.39770934,-6.900388,1.437913,1.369466,1.2749063,1.0287503,0.062856562,-61.491173,0.002552927,-2.8114738,0.6784831,0.078318219
0,-9.468194,0.99494946,0.98016185,1.0293142,0.60991794,0.003846696,-356.4131,0.000166556,16.489784,-0.581203627,0.876339654
0,-6.6098084,1.155148,1.0145605,1.0256249,0.67456216,0.0112095,-316.22778,0.000574185,13.917992,-0.538334707,-0.040395713
0,-7.69926,1.14396,1.0450333,0.91054815,0.67587984,0.012525793,-237.9994,0.000593165,11.406651,-0.266281946,0.558120363
0.215600774,-7.633216,1.4376423,1.3465941,1.5637262,0.5058756,0.022632053,-233.5162,0.000908587,2.4643364,0.145919209,-0.775762572
0.49583593,-8.016159,1.318777,1.4625527,1.7484134,1.5410792,0.061209317,-218.01671,0.001649277,-6.2721977,0.505358615,-0.083264633
0.436173201,-6.9620185,1.4513865,1.3767444,1.3560544,1.1296397,0.041286398,-189.47,0.001513079,-3.0642967,0.295960429,0.177246496
0.496475816,-6.476528,1.5773548,1.5110543,1.4709496,1.1691378,0.069767952,-159.37868,0.002460539,-7.3847866,0.724649629,-0.450948063
0,-7.763847,0.9814125,0.8447761,0.5372357,0.30877894,0.012348233,-461.17273,0.000690827,18.945366,-0.535037098,0.574608409
0.286504537,-7.9508095,1.2775875,1.2457219,1.2700393,0.9791027,0.015920766,-236.09639,0.000755564,0.09850693,-0.023907667,0.414674361
0,-6.9161086,1.0390482,0.99500567,1.0159333,0.7567838,0.008170669,-242.28377,0.000490027,13.614395,-0.434460016,0.784006595
0,-7.051967,1.0660309,1.0231507,0.96100277,0.8156675,0.011537271,-245.39558,0.000514573,18.011189,-0.569661995,0.07502061
0,-8.521011,0.9264553,0.95621914,0.9848249,0.74096626,0.006021635,-425.7837,0.000273386,23.620571,-0.744435284,0.643858203
0.215601116,-8.320323,1.09673,1.0605342,1.2257246,1.0160257,0.01042414,-339.69675,0.000484908,6.035282,-0.373454246,0.398186315
0,-9.609669,0.7606786,0.71856886,0.7077895,0.5041517,0.00078695,-499.625,3.91652E-05,38.615368,-0.967023908,0.661995054
0.208298147,-7.7585263,1.0770056,0.95380306,0.85574126,1.1491039,0.015425449,-322.84686,0.000808938,6.910118,0.401483924,-0.327287716
0.490497291,-6.3051534,1.3559415,1.360775,1.3042876,0.5814443,0.0682116,-181.37352,0.002312218,-7.5274696,0.495465787,-0.658697444
0.317368627,-11.942414,1.6473732,2.0195591,1.3368745,0.70105946,0.062775813,-458.04788,0.005010513,-8.124762,0.917559769,-0.950535862
0,-7.946646,1.0652496,1.0433749,1.0446377,0.80146,0.006578037,-223.97928,0.000293951,15.866234,-0.376751855,0.772464963
0.171420038,-9.905331,1.0321506,0.9513421,1.1737541,0.6826106,0.007887544,-403.9963,0.000271377,7.0742683,-0.61417972,0.986809563
0,-6.83257,1.0232525,0.903228,0.8802773,0.63369036,0.020107912,-263.27713,0.000972515,17.683193,-0.793899423,0.622423743
0.086384274,-6.228458,1.3345747,1.2317935,1.2104664,0.7699117,0.018914331,-197.27841,0.00091904,9.981178,-0.038746908,0.381698269
0.105992943,-7.3838115,1.0263792,0.94786716,1.0040333,0.84910387,0.014728913,-287.38483,0.000759713,11.26696,-0.518549052,0.302555647
0.442348331,-5.649794,1.5057954,1.4762657,1.4356083,1.1151812,0.142804727,-149.78915,0.004856249,-14.105606,0.192085738,-0.770816158
0.499873132,-7.537921,1.4916922,1.4358927,1.6363248,0.6887589,0.044766139,-165.77979,0.001775621,-3.4873486,0.551525144,-0.932399011
0,-6.134726,1.1583086,1.0901222,1.0584575,0.8079661,0.027203102,-148.23978,0.001251873,10.367153,0.218466612,0.073371805
0.171420157,-5.477281,1.2086862,1.1105253,1.034897,0.7294551,0.054395258,-120.86046,0.002946372,-0.18019485,0.37840066,0.109645507
0,-8.342933,1.2471215,1.2007539,1.1350731,0.7630943,0.005559362,-313.32938,0.000247787,17.728462,-0.454245672,0.389942292
0,-6.5997934,0.605335,0.545799,0.5526878,0.49374554,0.011800502,-230.41138,0.000586459,15.842148,-0.516900247,0.455894477
0,-7.0097623,1.7448277,1.8803934,1.8575721,1.5528796,0.013218481,-296.44855,0.00066819,11.869503,-0.098103875,-0.602638087
0,-7.8610296,1.2649105,1.1965576,1.2102629,0.83491015,0.007498992,-262.55493,0.000327651,9.089153,-0.513602638,0.633965375
0,-8.816303,1.1113385,1.0992062,1.0460838,0.7953549,0.011295947,-253.38174,0.000486573,11.287876,-0.282769992,0.234954658
0.224094003,-7.6166453,1.275087,1.1144084,1.1829977,0.874601,0.023237457,-150.3325,0.001000956,0.89603424,0.193734542,0.416323166
0.231494695,-7.071692,1.1788182,1.0277163,1.0690035,0.82383347,0.013267891,-229.8752,0.000710448,5.570511,-0.058532564,-0.178895301
0.489898115,-6.327655,1.5282706,1.4868149,1.4363852,0.72387487,0.066189483,-169.53313,0.002203193,-7.366329,0.416323166,-0.652102226
0,-7.4483695,1.1357284,1.1024951,1.1264061,0.7726648,0.00604604,-284.7659,0.000296879,19.078304,-0.795548228,0.563066777
0,-7.5812545,1.2637103,1.2158185,1.2450036,0.823841,0.011140738,-243.02443,0.000459604,3.8670998,-0.348722176,0.803792251
0,-9.696996,0.74765253,0.66237825,0.68585104,0.45809028,0.001714588,-522.83997,7.36787E-05,40.78596,-0.990107172,0.990107172
0.14903231,-4.995918,1.0707649,0.83296824,1.0777721,0.8718301,0.08419276,-291.08377,0.006580535,-7.073822,0.650453421,-0.818631492
0.497569025,-6.9590364,1.6240025,1.6167859,1.5490015,1.2802163,0.057201263,-75.69997,0.001950279,-2.2309704,0.729596043,-0.884583677
0,-8.846884,0.7173404,0.6067224,0.5997233,0.29310662,0.001683317,-500.23938,9.27956E-05,36.698208,-0.985160758,0.469084913
0.463321716,-6.573487,1.5302769,1.3944812,1.2710814,1.1525313,0.035689343,-114.075874,0.001613048,3.900444,0.691673537,-0.495465787
0.286504537,-7.8614144,1.2549862,1.1922247,1.2771527,1.0409929,0.016434148,-261.54483,0.000784276,1.1032181,0.109645507,-0.142621599
0.121702105,-7.3083224,1.2399637,1.1495968,1.1930612,0.6895934,0.00928837,-273.20352,0.000404805,12.822765,-0.31079967,0.792250618
0.361634642,-7.712732,1.4610816,1.3996669,1.3043807,0.95714843,0.029465912,-148.29015,0.001196326,3.6979752,0.508656224,0.159109646
0,-8.119793,1.1913137,1.1407208,1.0889683,0.76112634,0.005366006,-321.7732,0.000243172,22.955956,-0.633965375,0.350370981
0,-7.2312922,1.1613653,1.0093021,1.0076555,0.5684766,0.009278613,-273.00168,0.000430767,16.86647,-0.50700742,0.498763397
0,-7.744775,1.2461957,1.2037879,1.1761309,0.8383934,0.006374556,-266.43674,0.000309834,17.014542,-0.533388293,0.426215993
0.286504537,-7.879608,1.2221051,1.1829797,1.2902733,1.0471466,0.020035177,-252.25385,0.000887641,0.6444206,0.058532564,0.276174773
0,-8.474075,0.77433705,0.7969498,0.8018173,0.59117144,0.005265746,-417.22046,0.000229741,29.369522,-0.877988458,0.851607585
0,-9.366968,0.85583115,0.7953295,0.82616025,0.5569426,0.004277271,-381.35562,0.000939789,7.4631233,-0.126133553,0.518549052
0,-9.060326,0.79551893,0.7117629,0.80528075,0.43312198,0.004384684,-384.99396,0.000163636,9.257412,-0.368507832,0.520197857
0.497929364,-7.0618424,1.3226739,1.2692809,1.4486045,0.6545666,0.047390737,-146.02687,0.00190048,-3.6518497,0.620774938,-0.683429514
0.499483496,-6.426177,1.0563949,0.9641674,0.9278894,0.5968262,0.033832237,-252.1136,0.001909084,5.7526817,-0.154163232,-0.262984336
0,-8.095841,1.2151554,1.1444651,1.1936203,0.7471327,0.009145803,-285.9256,0.000355464,4.0448303,-0.619126134,0.909315746
0.48691529,-6.3813677,1.2534573,1.2091757,1.0642426,0.76426756,0.035117246,-133.35457,0.001674883,3.3363838,0.287716406,-0.638911789
0.136310592,-5.1883063,1.2581105,1.2173022,1.2508856,1.0337551,0.063652903,-9.242734,0.003930759,-2.9091415,0.734542457,-0.904369332
0.215601116,-8.135874,1.2329626,1.1765746,1.2375227,0.90597093,0.012950537,-265.89758,0.00055003,2.1629372,0.234954658,0.31079967
0.122383729,-8.842885,0.8918082,0.7842628,0.8883953,0.56133795,0.005672668,-327.9019,0.000220494,13.050079,-0.46084089,0.967023908
0,-7.897889,0.9315581,1.0496484,1.0498109,1.0382364,0.010797902,-257.3423,0.000413324,17.583267,0.066776587,0.150865622
0,-8.204007,1.5996104,1.5895203,1.8573067,1.9604686,0.011375263,-347.25388,0.000316653,11.636673,0.129431162,-0.691673537
0,-8.233045,0.93626964,0.8589697,0.8850491,0.6134444,0.005840474,-272.29398,0.000269626,19.915333,-0.228359439,0.620774938
0.181462541,-5.719827,1.3730415,1.3821185,1.3313326,1.1327181,0.084586024,1.1441845,0.003143538,-1.3153458,0.881286068,-0.91426216
0,-10.408881,0.9201017,0.71921605,0.7328517,0.6562985,0.00123324,-573.056,6.48683E-05,36.874073,-0.810387469,-0.112943116
0,-9.55917,1.050499,0.88794345,0.8601583,0.5805888,0.001728313,-478.83096,8.46485E-05,35.932606,-0.891178895,0.886232481
0,-8.030617,1.2144351,1.447648,1.3282189,0.75335073,0.010848725,-304.29456,0.000527029,7.4681244,-0.164056059,0.50370981
0.3079153,-6.252108,1.1454604,1.067888,1.0335984,0.81180537,0.023923857,-161.58557,0.001236602,7.132313,0.272877164,0.215169002
0.25205791,-6.828837,1.2085482,1.0531617,1.0713317,0.9232571,0.027597547,-182.14761,0.00128041,14.36182,-0.244847486,0.187139324
0,-10.142149,1.1905175,1.4944276,1.274411,1.0737903,0.011351688,-324.6096,0.000377974,7.445095,-0.040395713,-0.028854081
0.490204275,-6.3401346,1.2744966,1.1381284,1.1221049,0.9153729,0.036124647,-115.52509,0.001694278,2.8128242,0.381698269,-0.422918384
0,-8.115887,0.9109689,0.7883978,0.8732483,0.55034715,0.009391647,-281.71088,0.000361118,3.1950493,-0.490519373,0.991755977
0,-6.9525595,1.2130198,1.1161443,1.0465729,0.7739225,0.019268161,-178.41002,0.000915613,8.883312,0.103050289,-0.518549052
0.170794308,-8.112215,1.2744203,1.1345117,1.1852498,0.78582597,0.010503511,-275.5382,0.000451638,19.912273,-0.543281121,0.782357791
0.462948203,-5.9263616,1.9834306,1.8465275,1.8258073,1.0207572,0.128874436,-169.75302,0.004240287,-12.965782,0.192085738,-0.770816158
0,-7.200881,1.0804476,0.9646692,1.0030442,0.7609107,0.007744343,-266.92374,0.000357826,17.464958,-0.4641385,0.35366859
0.472726464,-7.69974,1.297876,1.2131314,1.1341645,0.6914858,0.061029471,-527.7064,0.002897641,13.423256,-0.54657873,0.220115416
0.419631302,-6.4413986,1.1749151,1.1504767,1.052183,0.8228617,0.033840332,-112.490265,0.001419405,3.210434,0.478977741,0.327287716
0,-7.762657,1.0988736,1.0586259,1.0190068,0.7619086,0.008298109,-238.7261,0.000382686,15.259312,-0.465787304,0.305853256
0.287479937,-7.0504904,1.0026748,0.815054,1.0439305,0.47615117,0.093912877,-346.1924,0.005054827,10.504978,-0.478977741,-0.521846661
0.347143888,-8.155597,1.6093854,1.6466637,1.6840845,1.5541095,0.028405651,-214.69232,0.001054519,1.200016,0.027205276,-0.381698269
0.378188461,-7.326155,1.3015144,1.3121367,1.2948848,0.9463641,0.020085817,-182.76091,0.001273306,1.2649345,0.737840066,-0.218466612
0,-7.054966,0.9974593,1.0018581,0.91839886,0.6925109,0.007830985,-270.9158,0.00039128,17.316036,-0.559769167,0.437757626
0.388789028,-7.2516413,1.1399577,1.0089859,0.8964398,1.1651118,0.020903826,-253.43886,0.00134012,0.90397644,0.755976917,0.291014015
0.476490408,-10.845312,1.7828978,1.8727758,2.0630608,1.5745385,0.049589217,-281.0999,0.001495159,-2.56843,0.470733718,0.846661171
0,-7.5626125,1.1595969,1.0191933,0.989086,0.7551389,0.005504119,-320.62378,0.000265658,22.355038,-0.640560594,0.729596043
0.458584785,-6.2786636,1.4406934,1.4272158,1.5306259,1.1689311,0.038280748,-122.62851,0.001353656,-1.5985069,0.709810387,-0.793899423
0,-7.7955284,1.1833407,1.079005,1.0506155,0.8159554,0.009357069,-193.93515,0.000433953,16.20454,0.065127782,0.401483924
0,-8.037806,1.0270733,0.9918535,0.98006773,0.5937171,0.004348392,-359.03403,0.000281032,22.618,-0.767518549,0.63561418
